"CODIGO";"DESCRIPCION";"COSTO";"ULTCOSTO";"PRECIO1";"PRECIO2";"PRECIO3";"PRECIO4";"PRECIO5";"PRECIO6";"PRECIO";"PORCENTAJE";"ULTPRECIO";"MARCA";"COLOR";"CATEGORIA";"SUBCATEGORIA";"UBICACION";"UNIDAD";"DISPONIBLE";"ENPRODUCCION";"NOTAS";"IVA";"TASA";"IMPOTROS";"IIBB";"STOCKMINIMO";"STOCKMAXIMO";"STOCKVENDIDO";"FECHACOMPULT";"LISTA";"PROCEDENCIA";"CODIGOBARRA";"RUBRO";"PROVEEDOR";"GARANTIA";"FECHA";"PEDIDO";"STOCK";"EXISTENTE";"ACTUAL";"MARCADOCONTADO";"MARCADOLISTA";"MARCADOFINAL";"PREPARADO";"CTANOMBRE";"CTATIPO";"CTAANTICIPO";"CTAIIBB";"ESTADO";"VENCE";"VENCIMIENTO";"DESLARGA";"RESERVA";"INDIVIDUAL";"MODIFICADO";"SLUG";"ENLACE";"TIPO";"DESTACADO";"VISIBLE";"REBAJADODESDE";"REBAJADOHASTA";"VIRTUAL";"DESCARGAR";"DESCARGA";"DESCARGARLIMITE";"DESCARGAREXPIRA";"URLEXTERNA";"BOTON";"ESTADOIMPUESTO";"CLASEIMPUESTO";"ESTADOSTOCK";"PESO";"DIMENSION";"CLASEENVIO";"VALORACION";"VENTADIRIGIDA";"VENTACRUZADA";"PADRE";"NOTACOMPRA";"ETIQUETA";"ATRIBUTO";"ATRIBUTOPORDEFECTO";"META";"USD"
70;"bolso maternal v y c";1000;;1050;1100;1150;1200;1250;1300;1800;80;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;23/06/2019;;"";"679584321";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
71;"bolso maternal v y c mediano";750;;787.5;825;862.5;900;937.5;975;1500;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;23/06/2019;;"";"679584321";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
72;"buso plush nanni";390;;409.5;429;448.5;468;487.5;507;590.07;51.3;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;23/06/2019;;"";"795624851";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
73;"babucha nanni";350;;367.5;385;402.5;420;437.5;455;450.1;28.6;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;23/06/2019;;"";"973165489";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
74;"camiseta nene quepin que pan";230;;241.5;253;264.5;276;287.5;299;460;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;23/06/2019;;"";"829314685";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
75;"gorro + bufanda de reinas y coeazones";340;;357;374;391;408;425;442;500.14;47.1;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;23/06/2019;;"";"589136548";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
76;"remera nanni";300;;315;330;345;360;375;390;400.2;33.4;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;26/06/2019;;"";"378954612";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
77;"buso plsh nani";390;;409.5;429;448.5;468;487.5;507;590.07;51.3;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;29/06/2019;;"";"795624851";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
78;"pijama dino y unicornio";410;;430.5;451;471.5;492;512.5;533;820;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;03/07/2019;;"";"648547213";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
79;"pijama dino uni";370;;388.5;407;425.5;444;462.5;481;740;100;;0;0;0;0;"";"c/u";;;"";;0;0;0;;;;03/07/2019;;"";"48865425";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
80;"pantalon con puño cheito";115;;120.75;126.5;132.25;138;143.75;149.5;230;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;05/07/2019;;"";"90246522";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
81;"remera nene con estampa";190;;199.5;209;218.5;228;237.5;247;380;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;05/07/2019;;"";"97098416";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
82;"remera bb recorte camesu";225;;236.25;247.5;258.75;270;281.25;292.5;450;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;05/07/2019;;"";"91151104";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
83;"calza algodon y lycra estampada";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;05/07/2019;;"";"91151070";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
84;"pantalon varon con bolsillo";180;;189;198;207;216;225;234;360;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;05/07/2019;;"";"94562030";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
85;"pantalon con recorte";219;;229.95;240.9;251.85;262.8;273.75;284.7;438;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;05/07/2019;;"";"91151081";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
86;"remera manga larga cheito";219;;229.95;240.9;251.85;262.8;273.75;284.7;438;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;05/07/2019;;"";"90246541";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
87;"remera nena juvenil. adachi";200;;210;220;230;240;250;260;400;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;05/07/2019;;"";"91151208";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
88;"remera manga larga  jolu";70;;73.5;77;80.5;84;87.5;91;140;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;05/07/2019;;"";"93980005";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
89;"remera manga larga cheito";197.5;;207.375;217.25;227.125;237;246.875;256.75;395;100;;0;0;0;0;"";"c/u";8;;"";;0;0;0;;;;05/07/2019;;"";"90246524";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
90;"remera nena con est.y bordado adachi";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;05/07/2019;;"";"91151056";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
91;"busito estampado";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;15/07/2019;;"";"56089465";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
92;"campera dino cresta";700;;735;770;805;840;875;910;1200.5;71.5;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;15/07/2019;;"";"58469125";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
93;"campera unicornio";720;;756;792;828;864;900;936;1350;87.5;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;15/07/2019;;"";"89745120";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
94;"conjunto love";425;;446.25;467.5;488.75;510;531.25;552.5;850;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;20/07/2019;;"";"10536";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
95;"pantalon frisa rugby";345;;362.25;379.5;396.75;414;431.25;448.5;690;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;20/07/2019;;"";"40354";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
96;"pantalon baby";195;;204.75;214.5;224.25;234;243.75;253.5;390;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/07/2019;;"";"10564";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
97;"pantalon frisa jaspeado USA";215;;225.75;236.5;247.25;258;268.75;279.5;430;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/07/2019;;"";"20399";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
98;"calza modal ECLAIR";135;;141.75;148.5;155.25;162;168.75;175.5;270;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/07/2019;;"";"10555";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
99;"Conj campera friza dino";495;;519.75;544.5;569.25;594;618.75;643.5;990;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/07/2019;;"";"20361";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
100;"pantalon frisa bambino";185;;194.25;203.5;212.75;222;231.25;240.5;370;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/07/2019;;"";"20396";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
101;"calza modal SHEENS";155;;162.75;170.5;178.25;186;193.75;201.5;310;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;20/07/2019;;"";"10552";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
102;"remera adachi algodon";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;24/07/2019;;"";"201159203";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
103;"conjunto estampado y bordado ";245;;257.25;269.5;281.75;294;306.25;318.5;490;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;24/07/2019;;"";"90340275";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
104;"remera manga larga te averiguo";240;;252;264;276;288;300;312;480;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;24/07/2019;;"";"90660689";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
105;"remera manga ranglan algodon";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;24/07/2019;;"";"201159405";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
106;"adachi calza algodon";200;;210;220;230;240;250;260;400;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;24/07/2019;;"";"101159446";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
107;"adachi calza algodon y lycra";0;;0;0;0;0;0;0;0;100;;0;0;0;0;"";"c/u";;;"";;0;0;0;;;;24/07/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
108;"calza algodon bebe";171;;179.55;188.1;196.65;205.2;213.75;222.3;342;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;24/07/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
109;"adachi calza algodon puntito";500;;525;550;575;600;625;650;1000;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;24/07/2019;;"";"101159401";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
110;"remera varon sin mangas";170;;178.5;187;195.5;204;212.5;221;340;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;24/07/2019;;"";"201159408";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
111;"adachi remera nena";150;;157.5;165;172.5;180;187.5;195;300;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;24/07/2019;;"";"201159404";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
112;"remera nena algodon";186;;195.3;204.6;213.9;223.2;232.5;241.8;372;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;24/07/2019;;"";"201159406";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
113;"adachi remera nena algodon est";245;;257.25;269.5;281.75;294;306.25;318.5;490;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;24/07/2019;;"";"201159413";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
114;"short rustico con moño";230;;241.5;253;264.5;276;287.5;299;460;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;24/07/2019;;"";"201159201";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
115;"disfraz nene";550;;577.5;605;632.5;660;687.5;715;1100;100;;0;0;0;0;"";"c/u";12;;"";;0;0;0;;;;24/07/2019;;"";"54698628";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
116;"";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;24/07/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
117;"";270;;283.5;297;310.5;324;337.5;351;540;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;24/07/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
118;"mochilita";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;31/07/2019;;"";"265318972";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
119;"turbante con moño ";60;;63;66;69;72;75;78;120;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;08/08/2019;;"";"24500080";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
120;"gorro cheito ";65;;68.25;71.5;74.75;78;81.25;84.5;130;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;08/08/2019;;"";"90246515";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
121;"remera adachi color estampada";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;08/08/2019;;"";"201159441";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
122;"campera dreams plush";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;08/08/2019;;"";"90340222";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
123;"remera varon costura trasera";200;;210;220;230;240;250;260;400;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;08/08/2019;;"";"201159431";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
124;"campera con recorte combinado";305;;320.25;335.5;350.75;366;381.25;396.5;610;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;08/08/2019;;"";"91271219";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
125;"remera varon manga ranglan con bolsillo";200;;210;220;230;240;250;260;400;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;08/08/2019;;"";"201159402";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
126;"body manga combinada y estampada";195;;204.75;214.5;224.25;234;243.75;253.5;390;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;08/08/2019;;"";"91271207";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
127;"body con recorte con boladito";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;08/08/2019;;"";"91271204";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
128;"calza de algodon y lycra ANIMAL PRINT";190;;199.5;209;218.5;228;237.5;247;380;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;08/08/2019;;"";"91151013";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
129;"remera nena estampada con tiras";160;;168;176;184;192;200;208;320;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;08/08/2019;;"";"201159426";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
130;"";0;;0;0;0;0;0;0;0;0;;0;0;0;0;"";"c/u";;;"";;0;0;0;;;;15/08/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
131;"buzo rustico SUN SHINE";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;15/08/2019;;"";"10620";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
132;"pantalon rustico SILVER";190;;199.5;209;218.5;228;237.5;247;380;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;15/08/2019;;"";"20385";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
133;"campera rustico STAY COOL";290;;304.5;319;333.5;348;362.5;377;580;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;15/08/2019;;"";"20462";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
134;"Ccampera rusrtico ARCOIRIS";150;;157.5;165;172.5;180;187.5;195;300;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;15/08/2019;;"";"10650";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
135;"pantalon rustico PRINCESA";180;;189;198;207;216;225;234;360;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;15/08/2019;;"";"10645";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
136;"pantalon rustico DAD MON";225;;236.25;247.5;258.75;270;281.25;292.5;450;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;15/08/2019;;"";"20456";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
137;"camiseta jersey DINO";145;;152.25;159.5;166.75;174;181.25;188.5;290;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;15/08/2019;;"";"20350";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
138;"";0;;0;0;0;0;0;0;0;100;;0;0;0;0;"";"c/u";;;"";;0;0;0;;;;15/08/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
139;"gorro chito NENE";65;;68.25;71.5;74.75;78;81.25;84.5;130;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;19/08/2019;;"";"90246524";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
140;"pluhs jaspeado conjunto";320;;336;352;368;384;400;416;640;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;24/08/2019;;"";"93808354";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
141;"adachi remera beba con bolado";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;02/09/2019;;"";"201159205";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
142;"remera bebe tricolorcon estampa";220;;231;242;253;264;275;286;440;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;02/09/2019;;"";"201159202";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
143;"medio osito";71;;74.55;78.1;81.65;85.2;88.75;92.3;142;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;02/09/2019;;"";"91252005";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
144;"calza algodon y lycra estampada";130;;136.5;143;149.5;156;162.5;169;260;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;02/09/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
145;"remera estampada kayfa";125;;131.25;137.5;143.75;150;156.25;162.5;250;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;02/09/2019;;"";"200623019";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
146;"conamor body estampado";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;02/09/2019;;"";"204583508";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
147;"chiquiarte zapatillitas";140;;147;154;161;168;175;182;280;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;02/09/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
148;"GYD zapatillitas";155;;162.75;170.5;178.25;186;193.75;201.5;310;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;02/09/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
149;"body sol de abril";120;;126;132;138;144;150;156;240;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;02/09/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
150;"gyd zapatillitas";155;;162.75;170.5;178.25;186;193.75;201.5;310;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;03/09/2019;;"";"";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
151;"conjunto plush ";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;10/09/2019;;"";"93808358";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
152;"tutu";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";10;;"";;0;0;0;;;;12/09/2019;;"";"62468510";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
153;"campera rustico aweetie";355;;372.75;390.5;408.25;426;443.75;461.5;710;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;16/09/2019;;"";"10658";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
